Station,Year,Month,Day,date,station,year,month,Mean Wind Speed (km/h),Max Wind Speed (km/h),StationType,StationName,geometry
Newton,2024,9,3,2024-09-03,S111,2024,9,9.9,47.6,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,9,4,2024-09-04,S111,2024,9,8.8,59.4,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,9,5,2024-09-05,S111,2024,9,7.1,31.7,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,9,6,2024-09-06,S111,2024,9,10.7,35,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,9,7,2024-09-07,S111,2024,9,11.1,51.5,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,9,8,2024-09-08,S111,2024,9,7.2,42.8,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,9,9,2024-09-09,S111,2024,9,6.6,28.2,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,9,10,2024-09-10,S111,2024,9,6.4,49.6,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,9,11,2024-09-11,S111,2024,9,6,39.6,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,9,12,2024-09-12,S111,2024,9,9.2,40.7,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,9,13,2024-09-13,S111,2024,9,8,33.5,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,9,14,2024-09-14,S111,2024,9,8.6,50.4,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,9,15,2024-09-15,S111,2024,9,6.4,32.8,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,9,16,2024-09-16,S111,2024,9,8.3,38.5,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,9,17,2024-09-17,S111,2024,9,9.1,47.2,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,9,18,2024-09-18,S111,2024,9,8.6,45,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,9,19,2024-09-19,S111,2024,9,7.7,32.8,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,9,20,2024-09-20,S111,2024,9,9.1,47.8,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,9,21,2024-09-21,S111,2024,9,5.7,38.5,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,9,22,2024-09-22,S111,2024,9,7.6,29.4,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,9,23,2024-09-23,S111,2024,9,10,39.3,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,9,24,2024-09-24,S111,2024,9,4.3,24.4,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,9,25,2024-09-25,S111,2024,9,4.5,27.4,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,9,26,2024-09-26,S111,2024,9,6,37,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,9,27,2024-09-27,S111,2024,9,7.3,28.2,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,9,28,2024-09-28,S111,2024,9,9.5,34.6,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,9,29,2024-09-29,S111,2024,9,6.2,23.7,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,9,30,2024-09-30,S111,2024,9,5.5,39.3,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,10,1,2024-10-01,S111,2024,10,5,35,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,10,2,2024-10-02,S111,2024,10,7.3,35.2,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,10,3,2024-10-03,S111,2024,10,6.3,30.9,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,10,4,2024-10-04,S111,2024,10,4,23.7,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,10,5,2024-10-05,S111,2024,10,4.3,24.4,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,10,6,2024-10-06,S111,2024,10,5.9,40.4,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,10,7,2024-10-07,S111,2024,10,7.1,35,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,10,8,2024-10-08,S111,2024,10,8.7,41.5,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,10,9,2024-10-09,S111,2024,10,7.2,35.2,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,10,10,2024-10-10,S111,2024,10,6.8,32.8,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,10,11,2024-10-11,S111,2024,10,4.6,25.9,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,10,12,2024-10-12,S111,2024,10,3.9,22.6,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,10,13,2024-10-13,S111,2024,10,5.3,24.8,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,10,14,2024-10-14,S111,2024,10,5.2,40.7,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,10,15,2024-10-15,S111,2024,10,6.2,35.9,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,10,16,2024-10-16,S111,2024,10,5.2,45.4,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,10,17,2024-10-17,S111,2024,10,4.9,48.5,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,10,18,2024-10-18,S111,2024,10,3.8,26.3,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,10,19,2024-10-19,S111,2024,10,6.5,29.8,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,10,20,2024-10-20,S111,2024,10,4.6,54.4,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,10,21,2024-10-21,S111,2024,10,5.4,23.3,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,10,22,2024-10-22,S111,2024,10,7.1,29.1,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,10,23,2024-10-23,S111,2024,10,6.1,53.7,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,10,24,2024-10-24,S111,2024,10,4.3,35.6,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,10,25,2024-10-25,S111,2024,10,6.2,32.4,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,10,26,2024-10-26,S111,2024,10,6.7,30.9,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,10,27,2024-10-27,S111,2024,10,6.2,33.5,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,10,28,2024-10-28,S111,2024,10,5.6,32,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,10,29,2024-10-29,S111,2024,10,6,29.1,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,10,30,2024-10-30,S111,2024,10,5.7,31.3,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,10,31,2024-10-31,S111,2024,10,5.4,39.6,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,11,1,2024-11-01,S111,2024,11,6.5,31.3,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,11,2,2024-11-02,S111,2024,11,5.7,38.2,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,11,3,2024-11-03,S111,2024,11,5.1,31.3,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,11,4,2024-11-04,S111,2024,11,3.8,27.4,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,11,5,2024-11-05,S111,2024,11,4.7,25.9,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,11,6,2024-11-06,S111,2024,11,5,40,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,11,7,2024-11-07,S111,2024,11,4.6,30.9,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,11,8,2024-11-08,S111,2024,11,4.8,26.7,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,11,9,2024-11-09,S111,2024,11,3.9,24.8,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,11,10,2024-11-10,S111,2024,11,6.1,45.4,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,11,11,2024-11-11,S111,2024,11,3.7,28.5,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,11,12,2024-11-12,S111,2024,11,4.6,32,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,11,13,2024-11-13,S111,2024,11,3.8,26.7,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,11,14,2024-11-14,S111,2024,11,4.1,32,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,11,15,2024-11-15,S111,2024,11,3.8,27.8,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,11,16,2024-11-16,S111,2024,11,4.2,31.3,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,11,17,2024-11-17,S111,2024,11,5.3,20.2,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,11,18,2024-11-18,S111,2024,11,5,23.7,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,11,19,2024-11-19,S111,2024,11,3.7,17.6,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,11,20,2024-11-20,S111,2024,11,5.4,26.7,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,11,21,2024-11-21,S111,2024,11,4.8,26.7,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,11,22,2024-11-22,S111,2024,11,5.3,32.4,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,11,23,2024-11-23,S111,2024,11,4.7,35,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,11,24,2024-11-24,S111,2024,11,4.8,29.1,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,11,25,2024-11-25,S111,2024,11,3.3,28.5,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,11,26,2024-11-26,S111,2024,11,4.4,20.9,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,11,27,2024-11-27,S111,2024,11,4.9,22.6,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,11,28,2024-11-28,S111,2024,11,3.3,16.9,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,11,29,2024-11-29,S111,2024,11,5.5,34.3,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,11,30,2024-11-30,S111,2024,11,5,21.7,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,12,1,2024-12-01,S111,2024,12,7.9,32,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,12,2,2024-12-02,S111,2024,12,5.5,25.9,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,12,3,2024-12-03,S111,2024,12,4.7,29.1,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,12,4,2024-12-04,S111,2024,12,7.1,29.8,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,12,5,2024-12-05,S111,2024,12,11.2,47.2,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,12,6,2024-12-06,S111,2024,12,6,30.2,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,12,7,2024-12-07,S111,2024,12,8.9,40,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,12,8,2024-12-08,S111,2024,12,6.7,40.4,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,12,9,2024-12-09,S111,2024,12,11.3,49.3,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,12,10,2024-12-10,S111,2024,12,11.7,43.5,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,12,11,2024-12-11,S111,2024,12,7.5,32.4,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,12,12,2024-12-12,S111,2024,12,8.7,34.3,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,12,13,2024-12-13,S111,2024,12,6.4,35,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,12,14,2024-12-14,S111,2024,12,7,29.8,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,12,15,2024-12-15,S111,2024,12,5.2,27,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,12,16,2024-12-16,S111,2024,12,5.1,40.4,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,12,17,2024-12-17,S111,2024,12,6.4,30.9,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,12,18,2024-12-18,S111,2024,12,7.7,42,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,12,19,2024-12-19,S111,2024,12,8.5,38.2,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,12,20,2024-12-20,S111,2024,12,8,41.9,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,12,21,2024-12-21,S111,2024,12,7,33.2,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,12,22,2024-12-22,S111,2024,12,7.5,34.6,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,12,23,2024-12-23,S111,2024,12,6.2,28.2,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,12,24,2024-12-24,S111,2024,12,5.4,31.7,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,12,25,2024-12-25,S111,2024,12,6.7,30.9,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,12,26,2024-12-26,S111,2024,12,4.8,22.6,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,12,27,2024-12-27,S111,2024,12,5.3,25.9,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,12,28,2024-12-28,S111,2024,12,7,30.6,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,12,29,2024-12-29,S111,2024,12,7,53.7,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,12,30,2024-12-30,S111,2024,12,6.5,35.2,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Newton,2024,12,31,2024-12-31,S111,2024,12,6.2,31.7,AWS,Newton,"c(28354.0621193234, 32545.0071782377)"
Tuas South,2020,1,1,2020-01-01,S115,2020,1,7.6,39.6,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,1,2,2020-01-02,S115,2020,1,6.5,26.6,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,1,3,2020-01-03,S115,2020,1,6.8,28.4,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,1,4,2020-01-04,S115,2020,1,6.5,25.6,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,1,5,2020-01-05,S115,2020,1,7.9,25.9,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,1,6,2020-01-06,S115,2020,1,9,30.2,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,1,7,2020-01-07,S115,2020,1,8.6,32,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,1,8,2020-01-08,S115,2020,1,6.8,26.3,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,1,9,2020-01-09,S115,2020,1,6.8,26.6,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,1,10,2020-01-10,S115,2020,1,6.5,36,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,1,11,2020-01-11,S115,2020,1,5.8,21.6,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,1,12,2020-01-12,S115,2020,1,7.2,26.6,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,1,13,2020-01-13,S115,2020,1,7.2,27,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,1,14,2020-01-14,S115,2020,1,7.6,23,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,1,15,2020-01-15,S115,2020,1,6.5,22.3,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,1,16,2020-01-16,S115,2020,1,6.1,24.8,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,1,17,2020-01-17,S115,2020,1,7.6,25.9,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,1,18,2020-01-18,S115,2020,1,6.8,27.7,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,1,19,2020-01-19,S115,2020,1,6.5,27,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,1,20,2020-01-20,S115,2020,1,6.5,31.7,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,1,21,2020-01-21,S115,2020,1,5.8,28.8,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,1,22,2020-01-22,S115,2020,1,7.2,24.1,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,1,23,2020-01-23,S115,2020,1,6.8,25.9,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,1,24,2020-01-24,S115,2020,1,7.6,24.5,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,1,25,2020-01-25,S115,2020,1,7.6,23.4,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,1,26,2020-01-26,S115,2020,1,7.6,25.2,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,1,27,2020-01-27,S115,2020,1,6.5,27.4,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,1,28,2020-01-28,S115,2020,1,5,37.1,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,1,29,2020-01-29,S115,2020,1,6.5,40.7,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,1,30,2020-01-30,S115,2020,1,7.9,25.2,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,1,31,2020-01-31,S115,2020,1,6.5,29.5,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,2,1,2020-02-01,S115,2020,2,6.5,27,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,2,2,2020-02-02,S115,2020,2,7.2,29.9,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,2,3,2020-02-03,S115,2020,2,8.3,26.6,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,2,4,2020-02-04,S115,2020,2,8.3,25.6,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,2,5,2020-02-05,S115,2020,2,8.3,25.6,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,2,6,2020-02-06,S115,2020,2,7.9,25.2,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,2,7,2020-02-07,S115,2020,2,8.3,24.5,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,2,8,2020-02-08,S115,2020,2,7.6,23.8,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,2,9,2020-02-09,S115,2020,2,6.8,45.7,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,2,10,2020-02-10,S115,2020,2,7.6,35.6,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,2,11,2020-02-11,S115,2020,2,4,23.8,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,2,12,2020-02-12,S115,2020,2,4.3,22,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,2,13,2020-02-13,S115,2020,2,6.8,29.5,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,2,14,2020-02-14,S115,2020,2,6.5,25.9,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,2,15,2020-02-15,S115,2020,2,8.3,27.4,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,2,16,2020-02-16,S115,2020,2,6.8,25.2,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,2,17,2020-02-17,S115,2020,2,7.2,24.8,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,2,18,2020-02-18,S115,2020,2,5.4,27.4,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,2,19,2020-02-19,S115,2020,2,7.6,26.3,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,2,20,2020-02-20,S115,2020,2,8.3,30.2,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,2,21,2020-02-21,S115,2020,2,7.6,32.4,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,2,22,2020-02-22,S115,2020,2,8.3,30.6,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,2,23,2020-02-23,S115,2020,2,8.6,29.9,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,2,24,2020-02-24,S115,2020,2,7.9,31.7,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,2,25,2020-02-25,S115,2020,2,7.2,25.6,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,2,26,2020-02-26,S115,2020,2,7.6,24.1,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,2,27,2020-02-27,S115,2020,2,7.6,25.2,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,2,28,2020-02-28,S115,2020,2,7.9,28.1,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,2,29,2020-02-29,S115,2020,2,7.6,25.2,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,3,1,2020-03-01,S115,2020,3,7.9,26.3,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,3,2,2020-03-02,S115,2020,3,7.2,25.9,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,3,3,2020-03-03,S115,2020,3,6.8,27.7,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,3,4,2020-03-04,S115,2020,3,6.1,27,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,3,5,2020-03-05,S115,2020,3,4,36.7,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,3,6,2020-03-06,S115,2020,3,7.6,25.2,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,3,7,2020-03-07,S115,2020,3,5.4,25.9,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,3,8,2020-03-08,S115,2020,3,6.8,26.6,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,3,9,2020-03-09,S115,2020,3,6.1,23.8,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,3,10,2020-03-10,S115,2020,3,6.1,25.9,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,3,11,2020-03-11,S115,2020,3,7.9,49.3,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,3,12,2020-03-12,S115,2020,3,7.9,24.8,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,3,13,2020-03-13,S115,2020,3,6.5,24.8,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,3,14,2020-03-14,S115,2020,3,4.7,20.9,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,3,15,2020-03-15,S115,2020,3,5.8,25.2,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,3,16,2020-03-16,S115,2020,3,6.8,24.8,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,3,17,2020-03-17,S115,2020,3,6.8,26.3,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,3,18,2020-03-18,S115,2020,3,7.2,34.6,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,3,19,2020-03-19,S115,2020,3,6.1,24.8,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,3,20,2020-03-20,S115,2020,3,4.7,23,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,3,21,2020-03-21,S115,2020,3,3.6,30.6,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,3,22,2020-03-22,S115,2020,3,5,25.2,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,3,23,2020-03-23,S115,2020,3,4,29.5,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,3,24,2020-03-24,S115,2020,3,5.4,23.8,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,3,25,2020-03-25,S115,2020,3,4.3,35.3,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,3,26,2020-03-26,S115,2020,3,5.4,24.1,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,3,27,2020-03-27,S115,2020,3,5.8,24.1,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,3,28,2020-03-28,S115,2020,3,5.4,23,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,3,29,2020-03-29,S115,2020,3,7.6,23,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,3,30,2020-03-30,S115,2020,3,7.9,28.4,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,3,31,2020-03-31,S115,2020,3,6.8,25.2,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,4,1,2020-04-01,S115,2020,4,5.8,23.7,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
Tuas South,2020,4,2,2020-04-02,S115,2020,4,5.1,24.4,AWS,Tuas South,"c(4081.3753371519, 30688.3625270094)"
